Tiempo (s),Aceleracion (m/s^2)
3.943,0.4946769623939129
3.9435000000000002,0.4547994107514614
3.944,0.4050958141421632
3.9445,0.2628953152547743
3.9450000000000003,0.031190704840483724
3.9455,-0.10281452154477728
3.946,-0.22091848510497114
3.9465,-0.29093436102361797
3.947,-0.3190015425753247
3.9475000000000002,-0.30815527192877856
3.948,-0.1891187663364095
3.9485,0.0005775350360433043
3.9490000000000003,0.22149620435643663
3.9495,0.34893207836456214
3.95,0.5326516605032492
3.9505,0.6940799033650007
3.951,0.7838510590472668
3.9515000000000002,0.7366046961147796
3.952,0.6604169096600597
3.9525,0.4887621212356823
3.9530000000000003,0.35331914514538276
3.9535,0.007634780223885376
3.954,-0.11136247094367814
3.9545,-0.32701618928330467
3.955,-0.4205705573226541
3.9555000000000002,-0.46929095158262973
3.956,-0.6059816315974913
3.9565,-0.31183661951854735
3.9570000000000003,-0.181714885231064
3.9575,0.045556595312256684
3.958,0.20101873850909202
3.9585,0.38365855081976313
3.959,0.49875930592980455
3.9595000000000002,0.621061624688598
3.96,0.4757326855071824
3.9605,0.46224630403464717
3.9610000000000003,0.2844661290466463
3.9615,0.19048840823324492
3.962,-0.04301352698124584
3.9625,-0.17250726833043367
3.963,-0.4100464225362403
3.9635000000000002,-0.5363815667058224
3.964,-0.5791323959581558
3.9645,-0.5777675327355398
3.9650000000000003,-0.5445944567076788
3.9655,-0.2972119413549895
3.966,-0.13780673785942668
3.9665,0.04448329819331929
3.967,0.17005299957665052
3.9675000000000002,0.3439498709749667
3.968,0.3362665356753141
3.9685,0.37576070442159737
3.969,0.25352904152547806
3.9695,0.09107760518722376
3.97,-0.1705722154558414
3.9705,-0.291574695747399
3.971,-0.4681107357832178
3.9715000000000003,-0.6813050256516795
3.972,-0.8065573844345564
3.9725,-0.77546325895851
3.973,-0.7157062137547928
3.9735,-0.6507466118446489
3.974,-0.3116634506787846
3.9745,-0.16690877336913548
3.975,0.0729252197219898
3.9755000000000003,0.22673069593589448
3.976,0.38887690632753236
3.9765,0.420892084412799
3.977,0.48470479205824807
3.9775,0.4561610445711612
3.978,0.38199854670657946
3.9785,0.17397792312835575
3.979,-0.010541638800822456
3.9795000000000003,-0.07076610011286175
3.98,-0.2491950304778744
3.9805,-0.2799927628017201
3.981,-0.3265749564259638
3.9815,-0.29696077930661374
3.982,-0.13918433347773906
3.9825,-0.08297290658833685
3.983,0.2877561006877942
3.9835000000000003,0.46659418760694016
3.984,0.6677646815785191
3.9845,0.7176731673244086
3.985,0.875514338131727
3.9855,0.8107626098135432
3.986,0.5611280665672116
3.9865,0.39514903868342033
3.987,0.2880497936764629
3.9875000000000003,-0.016720499915263518
3.988,-0.1673065037891501
3.9885,-0.34195352067092377
3.989,-0.46223027942701705
3.9895,-0.41309160687700747
3.99,-0.4231020306934514
3.9905,-0.31378389329031786
3.991,-0.17420189434793942
3.9915000000000003,0.15151054519484383
3.992,0.263794190164493
3.9925,0.3341728056236392
3.993,0.518281120779492
3.9935,0.51116477824835
3.994,0.5228057509294194
3.9945,0.43904728521252534
3.995,0.22624194654988802
3.9955000000000003,0.013860359333772013
3.996,-0.15871743614190245
3.9965,-0.2643882487507787
3.997,-0.5851350956198703
3.9975,-0.5160784533331866
3.998,-0.6802043971507443
3.9985,-0.5711907962931495
3.999,-0.4506748853365594
3.9995000000000003,-0.23121074847789286
4.0,-0.08643518348536464
4.0005,0.039112512500033766
4.001,0.2160594081557772
4.0015,0.35828180254135966
4.002,0.4336288335316302
4.0025,0.35357262094552777
4.003,0.2242315962511621
4.0035,0.04907432557128939
4.0040000000000004,-0.06381299715501601
4.0045,-0.39609117566787716
4.005,-0.5739500171776661
4.0055000000000005,-0.6851178524208109
4.006,-0.7259962741864321
4.0065,-0.8849194521366612
4.007,-0.6822523146531883
4.0075,-0.5330181299613014
4.008,-0.38376041952129686
4.0085,-0.2666550872226988
4.009,0.018150378098666597
4.0095,0.2478157788395848
4.01,0.42151209324080474
4.0105,0.43227267327428126
4.011,0.49511246616451304
4.0115,0.4852265111001654
4.0120000000000005,0.30600049411274743
4.0125,0.16281079885632654
4.013,-0.01426567887855
4.0135000000000005,-0.21765043019770136
4.014,-0.2828912327846877
4.0145,-0.3366124079261
4.015,-0.2810440585507069
4.0155,-0.28088712607486255
4.016,-0.1683535008124536
4.0165,0.0540471549300858
4.017,0.2359230754699536
4.0175,0.5020746786609372
4.018,0.6067186280115388
4.0185,0.6610988537681306
4.019,0.801984430188254
4.0195,0.723845453620177
4.0200000000000005,0.6193646266498453
4.0205,0.4543187217216432
4.021,0.2741605447761788
4.0215000000000005,-0.047683919710294294
4.022,-0.17649601885482508
4.0225,-0.3661459086984802
4.023,-0.4657016452386267
4.0235,-0.4976053398454179
4.024,-0.4639993470713599
4.0245,-0.31094146700496456
4.025,-0.15135221504287588
4.0255,0.07521539385907364
4.026,0.30727256301330014
4.0265,0.34676416496529494
4.027,0.6034280177642266
4.0275,0.6034953038811908
4.0280000000000005,0.4613883342381773
4.0285,0.41016120575137693
4.029,0.25791093792283165
4.0295000000000005,0.12163951339841297
4.03,-0.18974148969406918
4.0305,-0.24429564384472546
4.031,-0.529653665971339
4.0315,-0.5797442649156536
4.032,-0.6073964462284801
4.0325,-0.5822439644260808
4.033,-0.4582933583817835
4.0335,-0.26868039444585007
4.034,-0.06987973927423398
4.0345,0.08856297289145346
4.035,0.21595833671221815
4.0355,0.22185044493880227
4.0360000000000005,0.3558385793036861
4.0365,0.4089475564657729
4.037,0.2753679868899398
4.0375,0.07446554220378543
4.038,-0.20965752156389297
4.0385,-0.3753874358483069
4.039,-0.6146019868821884
4.0395,-0.7494708881087471
4.04,-0.7883128248392368
4.0405,-0.7373770054059466
4.041,-0.7265281411894822
4.0415,-0.5802877081095819
4.042,-0.3454176839405556
4.0425,-0.1892871879909812
4.043,0.1518334745564247
4.0435,0.35409006299364487
4.0440000000000005,0.5031049741122202
4.0445,0.5552923956873932
4.045,0.4859888718886053
4.0455,0.4326739520542702
4.046,0.2711745030611906
4.0465,0.17217642551625942
4.047,0.09571227837923478
4.0475,-0.21270312491002544
4.048,-0.24037738390519947
4.0485,-0.25363530227984377
4.049,-0.3536637972819377
4.0495,-0.10724533210129189
4.05,-0.09947845810135428
4.0505,0.11445201108772529
4.051,0.3410067144639612
4.0515,0.554368410014608
4.0520000000000005,0.6969743776969166
4.0525,0.7345398898480772
4.053,0.7306091908362297
4.0535,0.5864131419838424
4.054,0.5465188525731508
4.0545,0.44870319560373995
4.055,0.12915399501044877
4.0555,-0.02278815453580184
4.056,-0.216420556066997
4.0565,-0.3933204524971873
4.057,-0.5129131172354929
4.0575,-0.5204401296558808
4.058,-0.42774424389277543
4.0585,-0.3810497628526251
4.059,-0.04704647673536351
4.0595,0.0278916934001118
4.0600000000000005,0.23754330251132505
4.0605,0.3922265164841024
4.061,0.5068892445246421
4.0615,0.5686357391256543
4.062,0.5637470418171826
4.0625,0.4001563048329154
4.063,0.2991331522600581
4.0635,0.002959332212913973
4.064,-0.14831730061639914
4.0645,-0.3252182050453343
4.065,-0.493697382096137
4.0655,-0.5406056128469607
4.066,-0.6257827385125491
4.0665000000000004,-0.43970563468034546
4.067,-0.3368868727609902
4.0675,-0.20080327126215394
4.0680000000000005,-0.043627579593675234
4.0685,0.18686568400524087
4.069,0.2236940472191427
4.0695,0.39002754308011855
4.07,0.4045268185393027
4.0705,0.41491656704011093
4.071,0.15142245446241193
4.0715,0.04048692727643012
4.072,-0.2049932119738116
4.0725,-0.5228637900613966
4.073,-0.6844344860811274
4.0735,-0.7704495265819331
4.074,-0.7387710591375554
4.0745000000000005,-0.6983031032431103
4.075,-0.6801239135836193
4.0755,-0.4781777539136079
4.0760000000000005,-0.2761877405372206
4.0765,-0.18031269659611532
4.077,0.22013568574276515
4.0775,0.4217996529931056
4.078,0.3680987573637011
4.0785,0.4908863523951357
4.079,0.5171762551015793
4.0795,0.4331472219046843
4.08,0.3536866832772055
4.0805,0.1938521421360678
4.081,-0.06127797576237806
4.0815,-0.14559205757944915
4.082,-0.3112876837663534
4.0825000000000005,-0.3317352604803301
4.083,-0.2716652374110836
4.0835,-0.15638806267549799
4.0840000000000005,-0.06021198542917011
4.0845,0.25573751022298746
4.085,0.3692304407236184
4.0855,0.5398294434161542
4.086,0.7153211976021745
4.0865,0.7195801337562936
4.087,0.7665415608773836
4.0875,0.5522301217484432
4.088,0.44479952453116545
4.0885,0.31775485473080634
4.089,0.09208304403827672
4.0895,-0.12135291891132961
4.09,-0.32576495558492474
4.0905000000000005,-0.4012910433617268
4.091,-0.43755392468065624
4.0915,-0.5145647171893607
4.0920000000000005,-0.3547878314652597
4.0925,-0.24386085452258685
4.093,-0.13927738794515787
4.0935,0.05159416351692432
4.094,0.30611412745141614
4.0945,0.5023311529511881
4.095,0.4875756896486763
4.0955,0.44230044258940515
4.096,0.5344606614544797
4.0965,0.41641858640936436
4.097,0.1704047206579196
4.0975,0.033061402056515296
4.098,-0.12239232992613035
4.0985000000000005,-0.4415648720077013
4.099,-0.5436960770463515
4.0995,-0.6029363343604457
4.1,-0.5170372255353464
4.1005,-0.5321340054554085
4.101,-0.36777490189244566
4.1015,-0.11556349686749674
4.102,0.05391481002046564
4.1025,0.2213103442338754
4.103,0.2453117434145326
4.1035,0.37536468302209736
4.104,0.3147386355281396
4.1045,0.30789990634082476
4.105,0.14247772774269435
4.1055,-0.036468312197415455
4.106,-0.28944227824031343
4.1065000000000005,-0.47502862102633875
4.107,-0.6299253235933022
4.1075,-0.7679829859045125
4.108,-0.7768051762570891
4.1085,-0.7970777051904727
4.109,-0.6884818033438068
4.1095,-0.5343617441728744
4.11,-0.23654866980730654
4.1105,0.045264249006859464
4.111,0.24233954204988448
4.1115,0.2989660346487342
4.112,0.5326541075779619
4.1125,0.5577211524159178
4.113,0.5167415481837975
4.1135,0.4392585519736094
4.114,0.31165021163899964
4.1145000000000005,0.1811313009695621
4.115,0.007498861293178061
4.1155,-0.09896202023002006
4.116,-0.2541924086793919
4.1165,-0.33724097872993475
4.117,-0.19692363334371393
4.1175,-0.21235676409016233
4.118,0.0509730155471393
4.1185,0.15068709019273038
4.119,0.36832992126621844
4.1195,0.6294922566830996
4.12,0.663221376616693
4.1205,0.8053505678687105
4.121,0.7672787780601885
4.1215,0.6376342995512319
4.122,0.5250484068518351
4.1225000000000005,0.3164187461710698
4.123,0.07138833421316568
4.1235,-0.1818729861901351
4.124,-0.2895367523430415
4.1245,-0.47012715554404394
4.125,-0.5085201335863477
4.1255,-0.45847576915208926
4.126,-0.3879620289063204
4.1265,-0.2158634920248117
4.127,-0.02376489591160715
4.1275,0.17337602713896
4.128,0.34512411196081455
4.1285,0.541085992804072
4.1290000000000004,0.5208798935100586
4.1295,0.5214290589748478
4.13,0.40536203899940554
4.1305000000000005,0.21271974598406698
4.131,0.17558293394914623
4.1315,-0.039635004263133086
4.132,-0.1924131520120334
4.1325,-0.5017240065131641
4.133,-0.5822564683512818
4.1335,-0.6184411794652473
4.134,-0.46824925806443696
4.1345,-0.42509925102941976
4.135,-0.33317669903197017
4.1355,-0.14918358519497774
4.136,0.047893420866635214
4.1365,0.13562075361070694
4.1370000000000005,0.31939844079870244
4.1375,0.29811186240700227
4.138,0.3317050953682011
4.1385000000000005,0.2657938606276547
4.139,0.0914251623629889
4.1395,-0.15076620123840734
4.14,-0.33884066975116
4.1405,-0.4806172494322727
4.141,-0.6995130689049742
4.1415,-0.8339345190632095
4.142,-0.7988430559652632
4.1425,-0.7489821422556806
4.143,-0.5991160241021384
4.1435,-0.39743249848024076
4.144,-0.18821933101426
4.1445,0.04438988231917696
4.1450000000000005,0.3178773139822515
4.1455,0.4676492862695316
4.146,0.587477619127277
4.1465000000000005,0.5718878829062521
4.147,0.5036511401439826
4.1475,0.4285483520441614
4.148,0.18929585127608006
4.1485,0.032443031005230695
4.149,-0.03664605821874567
4.1495,-0.2340783611631641
4.15,-0.32200846099944364
4.1505,-0.35536151305818753
4.151,-0.22313506030542804
4.1515,-0.18288702096337017
4.152,0.10331861865114178
4.1525,0.24661697300449748
4.1530000000000005,0.3424919003713554
4.1535,0.5662735779119885
4.154,0.6529871711939794
4.1545000000000005,0.7723445150392985
4.155,0.7384320283449659
4.1555,0.5827250824722174
4.156,0.40770102687312454
4.1565,0.25237397657085026
4.157,-0.022399462883912955
4.1575,-0.1360980186842221
4.158,-0.40308350606984444
4.1585,-0.4627903445612199
4.159,-0.6114841152583338
4.1595,-0.45514577635005266
4.16,-0.3927432833455126
4.1605,-0.1847008143256061
4.1610000000000005,0.05089156835749819
4.1615,0.18500256699260478
4.162,0.2432230902671593
4.1625,0.38878281608112986
4.163,0.5500677056901484
4.1635,0.4847118828970997
4.164,0.3821133799606545
4.1645,0.3376949803317472
4.165,0.08460588665941984
4.1655,-0.06632668661670107
4.166,-0.26337082041940657
4.1665,-0.4865929243785644
4.167,-0.5628304817533387
4.1675,-0.6592341722840697
4.168,-0.5417773887922381
4.1685,-0.4581633173089362
4.1690000000000005,-0.22583210198990963
4.1695,-0.08286804896411826
4.17,0.046103972325751676
4.1705,0.17124599501003884
4.171,0.29432882795847165
4.1715,0.33958181837137347
4.172,0.33836743975528405
4.1725,0.24433250531978284
4.173,-0.027279596951441387
4.1735,-0.21731836658979475
4.174,-0.35640135451177024
4.1745,-0.6187651397891462
4.175,-0.7061566770576417
4.1755,-0.8650231137938391
4.176,-0.7940811385417975
4.1765,-0.72112189390067
4.1770000000000005,-0.5652273125777235
4.1775,-0.37878954319318936
4.178,-0.09250805681199312
4.1785,0.1588848529246673
4.179,0.35601611495882834
4.1795,0.4616634847508541
4.18,0.5468144643423962
4.1805,0.5416757942156072
4.181,0.47856852979078
4.1815,0.3852093949606023
4.182,0.22479429714153104
4.1825,0.048175832738757376
4.183,-0.09220852774788907
4.1835,-0.18700433635416933
4.184,-0.3274663298579093
4.1845,-0.30792677249817463
4.1850000000000005,-0.2003511679458457
4.1855,-0.08727058947469865
4.186,0.03758472115898398
4.1865,0.21283212370810212
4.187,0.48815181317838613
4.1875,0.5582012394309239
4.188,0.7275463996989726
4.1885,0.6864101183423255
4.189,0.7714858635550592
4.1895,0.5152418274031051
4.19,0.47703841806560027
4.1905,0.21247634210890812
4.191,0.021906299581149147
4.1915000000000004,-0.18793542362906432
4.192,-0.3800396331643306
4.1925,-0.5137754538804244
4.1930000000000005,-0.39893893991261453
4.1935,-0.47995233597381765
4.194,-0.32626791185052123
4.1945,-0.2269966806612728
4.195,0.03574247515849169
4.1955,0.25944666517569426
4.196,0.3613715784755028
4.1965,0.513290785137137
4.197,0.5349904791656009
4.1975,0.4995863800495704
4.198,0.442670481302785
4.1985,0.29315228491194
4.199,0.017140010317079984
4.1995000000000005,-0.238780163975631
4.2,-0.32393703536032814
4.2005,-0.5489669561734347
4.2010000000000005,-0.6074569864736481
4.2015,-0.6434177795932667
4.202,-0.5015879964555772
4.2025,-0.32824479769724285
4.203,-0.3020094904815756
4.2035,0.012518346257795188
4.204,0.08964197349958322
4.2045,0.20787030487149696
4.205,0.36683754696328286
4.2055,0.42661279731709995
4.206,0.27043389854940103
4.2065,0.1472631935625261
4.207,0.08263237603882702
4.2075000000000005,-0.16497239780264508
4.208,-0.5471228260008981
4.2085,-0.5967102038452381
4.2090000000000005,-0.7559742149366042
4.2095,-0.8054861679018339
4.21,-0.7527622306776487
4.2105,-0.6858686939591105
4.211,-0.518979068201596
4.2115,-0.18673367472963437
4.212,-0.1322601355396243
4.2125,0.18414684613508428
4.213,0.40195946494072365
4.2135,0.44467129790954757
4.214,0.5316870381401378
4.2145,0.528267576249541
4.215,0.550407188990533
4.2155000000000005,0.3249138827581055
4.216,0.23546332319871088
4.2165,-0.022860717430166627
4.2170000000000005,-0.18390379500637635
4.2175,-0.21729149611250675
4.218,-0.2554306526281944
4.2185,-0.3489686115871256
4.219,-0.2523474643538881
4.2195,-0.05175717622244846
4.22,0.0666685604882798
4.2205,0.25012362097126184
4.221,0.4344379076355543
4.2215,0.6441310254347858
4.222,0.5852511250900938
4.2225,0.810051734197815
4.223,0.7381103013367922
4.2235000000000005,0.5880539440268954
4.224,0.329916385302458
4.2245,0.09051874174454819
4.225,-0.0700903809534674
4.2255,-0.3449698782640295
4.226,-0.3312414558651455
4.2265,-0.54457162377996
4.227,-0.4585575851382473
4.2275,-0.40413679041138845
4.228,-0.3283793569759704
4.2285,-0.13679266627448164
4.229,0.03411227639130755
4.2295,0.27069914819884844
4.23,0.45044081190579593
4.2305,0.5201000448140817
4.231,0.5296769055777091
4.2315000000000005,0.4997895673809369
4.232,0.44189701845613716
4.2325,0.25370895978434227
4.233,0.031254913848380236
4.2335,-0.23169531687081457
4.234,-0.4096815106625404
4.2345,-0.5020847133760566
4.235,-0.6214244782297439
4.2355,-0.6400730992295
4.236,-0.47272765306059034
4.2365,-0.40830018465313367
4.237,-0.23589600460336246
4.2375,-0.09432817790389086
4.238,0.11838502846271931
4.2385,0.2776046352757441
4.239,0.3273619298634908
4.2395000000000005,0.24844850772347776
4.24,0.23197416755623684
4.2405,0.15272478059575853
4.241,-0.03952898565531018
4.2415,-0.203161389253683
4.242,-0.4654066099244679
4.2425,-0.6212958887784952
4.243,-0.6878198802398722
4.2435,-0.7775795714414288
4.244,-0.6969415101594333
4.2445,-0.7125978909012173
4.245,-0.4973332873612559
4.2455,-0.18554622276019742
4.246,0.04540522552764948
4.2465,0.2687328926102716
4.247,0.46392046517660407
4.2475000000000005,0.5931018493925505
4.248,0.549373592785801
4.2485,0.6629744091953246
4.249,0.5388787304583876
4.2495,0.2969727604926551
4.25,0.11821280597054955
4.2505,0.026762504543162237
4.251,-0.17944795104238426
4.2515,-0.22817543910188542
4.252,-0.3125850119361329
4.2525,-0.3469234670783692
4.253,-0.2228032154175646
4.2535,-0.053215310253215804
4.2540000000000004,0.14656266694702103
4.2545,0.3770348202078457
4.255,0.47958901161161177
4.2555000000000005,0.6658751814661586
4.256,0.70084823507579
4.2565,0.7012764763890318
4.257,0.5149652545153514
4.2575,0.45784009144549026
4.258,0.21724845082221353
4.2585,0.10223161207720119
4.259,-0.0938217945784846
4.2595,-0.3115407542449168
4.26,-0.36349330880753566
4.2605,-0.5144192477187832
4.261,-0.47161930403582697
4.2615,-0.44146881810420546
4.2620000000000005,-0.2583617173427412
4.2625,-0.13832029472940444
4.263,0.0980328078642319
4.2635000000000005,0.34986388397218204
4.264,0.4440536479514892
4.2645,0.5127394751508964
4.265,0.534858912480261
4.2655,0.5017109832482797
4.266,0.4139615123412851
4.2665,0.09227288329738807
4.267,-0.04167692226240026
4.2675,-0.25365320698726607
4.268,-0.4377484304726205
4.2685,-0.5558294159966893
4.269,-0.5918607211898755
4.2695,-0.5496465319643328
4.2700000000000005,-0.6126281871742849
4.2705,-0.45067684636844696
4.271,-0.21531343844169168
4.2715000000000005,-0.11078889748013948
4.272,0.14781531863202446
4.2725,0.20694896979249539
4.273,0.30565802352171945
4.2735,0.24808620311424356
4.274,0.18255943220471849
4.2745,0.2225663915986932
4.275,-0.11093999693674303
4.2755,-0.22476327463719215
4.276,-0.4905370812703112
4.2765,-0.6139234971113886
4.277,-0.7834972300694925
4.2775,-0.7446975791751049
4.2780000000000005,-0.7412532698979035
4.2785,-0.7279139311112013
4.279,-0.529224305223336
4.2795000000000005,-0.1788789029180525
4.28,0.09736600196685369
4.2805,0.24613470160993461
4.281,0.40939117373398726
4.2815,0.5484151078958123
4.282,0.6984974775202439
4.2825,0.49104618166918645
4.283,0.5125830169176582
4.2835,0.3861957427079353
4.284,0.08582798593461353
4.2845,-0.06822816109207605
4.285,-0.1889656538833831
4.2855,-0.2997290125878205
4.2860000000000005,-0.2520316904006441
4.2865,-0.2579389888560638
4.287,-0.18545630246767386
4.2875000000000005,0.013100908058832428
4.288,0.23977755561971487
4.2885,0.34979126060891547
4.289,0.4932440854901667
4.2895,0.6991394331970724
4.29,0.7932634904044565
4.2905,0.7648558604474078
4.291,0.6342169743006824
4.2915,0.429318588687662
4.292,0.2773894887198578
4.2925,0.045283311701933865
4.293,-0.16304766460287956
4.2935,-0.37077668311144796
4.2940000000000005,-0.43574174793446496
4.2945,-0.48929026533734304
4.295,-0.564016847733959
4.2955,-0.3637589766688548
4.296,-0.28901935717935207
4.2965,-0.04025085174186695
4.297,0.14763477205401077
4.2975,0.3587710461194239
4.298,0.4447963250228164
4.2985,0.5218362445541185
4.299,0.5102699196034908
4.2995,0.432929926616166
4.3,0.2437718322643449
4.3005,0.1515249817987968
4.301,-0.11270292140326729
4.3015,-0.2703548153377229
4.3020000000000005,-0.4592385605147984
4.3025,-0.5550227855495719
4.303,-0.5958073360802227
4.3035,-0.6646463440881467
4.304,-0.5144285956265633
4.3045,-0.3546089841020868
4.305,-0.22288819816210478
4.3055,-0.040410448675720655
4.306,0.16918653044986814
4.3065,0.3273469896979062
4.307,0.34195952597388835
4.3075,0.32906940584007816
4.308,0.22023425120814527
4.3085,0.15054699704014501
4.309,-0.1282583960332941
4.3095,-0.28555036440219517
4.3100000000000005,-0.3491328916137855
4.3105,-0.6421921697252748
4.311,-0.7443018918941304
4.3115,-0.8280919843926611
4.312,-0.7599166312187146
4.3125,-0.43130326689118403
4.313,-0.33458069643036625
4.3135,-0.1506704154379397
4.314,0.10664786328751842
4.3145,0.289487468214504
4.315,0.5100500996443169
4.3155,0.5783075350862703
4.316,0.6633787089152821
4.3165000000000004,0.6583636000850925
4.317,0.4939927719796326
4.3175,0.3126568376371009
4.3180000000000005,0.13206777400385517
4.3185,0.02582231641003227
4.319,-0.24816914095187562
4.3195,-0.3168586720881269
4.32,-0.3173136675657885
4.3205,-0.2995496944684445
4.321,-0.10219314775836343
4.3215,0.014737054391403714
4.322,0.1723786327666564
4.3225,0.4319268273499492
4.323,0.5578235183867233
4.3235,0.6887452373093313
4.324,0.7074321294089972
4.3245000000000005,0.646114138771991
4.325,0.5118938227371732
4.3255,0.41985076926792647
4.3260000000000005,0.14462747063247097
4.3265,0.021344746341538018
4.327,-0.2223829964461186
4.3275,-0.4014438627473092
4.328,-0.5433032715600767
4.3285,-0.45140419766430084
4.329,-0.4986790283570348
4.3295,-0.3423042397543421
4.33,-0.2323298773346504
4.3305,0.054560311814779494
4.331,0.21740204591525492
4.3315,0.42038653117903607
4.332,0.5327945276054622
4.3325000000000005,0.5410372219588958
4.333,0.4840296458976511
4.3335,0.437268493824502
4.3340000000000005,0.24785742797843177
4.3345,0.06539687425827298
4.335,-0.04375538050590683
4.3355,-0.2812590123556234
4.336,-0.47372981496921346
4.3365,-0.5613842108994084
4.337,-0.584376769452674
4.3375,-0.5792064765280669
4.338,-0.48937789567336276
4.3385,-0.32748581883856864
4.339,-0.13063847533795947
4.3395,0.12534466921049128
4.34,0.11951702526830693
4.3405000000000005,0.28146796517246375
4.341,0.2900357429723651
4.3415,0.3995409657590966
4.3420000000000005,0.15536958347376295
4.3425,0.08680159915093806
4.343,-0.134833909050983
4.3435,-0.3383451756915879
4.344,-0.48729953585236757
4.3445,-0.651009140215929
4.345,-0.7528207554636679
4.3455,-0.6350702621165174
4.346,-0.6969151686555584
4.3465,-0.5737062638154553
4.347,-0.3116729042693322
4.3475,-0.0033385069512032045
4.348,0.16406634010778956
4.3485000000000005,0.4077875630037912
4.349,0.6024784130900401
4.3495,0.6749758712359197
4.3500000000000005,0.6694294603763519
4.3505,0.6381542609841009
4.351,0.45938039687798526
4.3515,0.3428915861264126
4.352,0.11794017859229439
4.3525,0.012461674171938497
4.353,-0.14075506855479117
4.3535,-0.266181994552305
4.354,-0.22060263895334228
4.3545,-0.17052562309721234
4.355,-0.051248077362826
4.3555,0.09141591924681024
4.356,0.20485653394286707
4.3565000000000005,0.41733956604095457
4.357,0.6350795470942424
4.3575,0.746755198594909
4.358,0.6322290035785586
4.3585,0.6120825304167862
4.359,0.43515654003581516
4.3595,0.293214978657748
4.36,0.17762698780176747
4.3605,-0.10118313269490387
4.361,-0.24482424480513235
4.3615,-0.35187468620355916
4.362,-0.5958026727496617
4.3625,-0.5172141774046581
4.363,-0.44455022773602976
4.3635,-0.30902035199328626
4.364,-0.10240782898794532
4.3645000000000005,0.10440974390780598
4.365,0.2719213998444744
4.3655,0.36173012153049144
4.366,0.575198812191765
4.3665,0.663628452460003
4.367,0.468710618233489
4.3675,0.40976143996089404
4.368,0.2671335148153119
4.3685,0.029621889284859947
4.369,-0.15304783267782324
4.3695,-0.3453295846777084
4.37,-0.45783632350104914
4.3705,-0.6215610133813313
4.371,-0.6326839042032232
4.3715,-0.47839446610219966
4.372,-0.40507491018737163
4.3725000000000005,-0.32125865522511243
4.373,-0.1773879827473805
4.3735,0.05511058265221362
4.374,0.22805612381130902
4.3745,0.2810220081058095
4.375,0.24883643826171126
4.3755,0.20800634208030275
4.376,0.12267144311743532
4.3765,-0.0073493627582422675
4.377,-0.18666910774876394
4.3775,-0.33871952258570165
4.378,-0.5986420723541429
4.3785,-0.7232578904930898
4.3790000000000004,-0.8183049160651528
4.3795,-0.7556813063902079
4.38,-0.6131800217113892
4.3805000000000005,-0.44544734393572305
4.381,-0.22344452505273724
4.3815,0.03442918163016162
4.382,0.23681616787925536
4.3825,0.3812122403851
4.383,0.6020391588382974
4.3835,0.6782430058169311
4.384,0.6128381653754709
4.3845,0.734114676256808
4.385,0.3085391795363027
4.3855,0.18300204549675533
4.386,0.046122153202090475
4.3865,-0.120137529695478
4.3870000000000005,-0.2618624140815013
4.3875,-0.26853588453709865
4.388,-0.21973430462126883
4.3885000000000005,-0.17506647696240304
4.389,-0.05937010724463054
4.3895,0.17968066800208166
4.39,0.21289905645083074
4.3905,0.45374032163131184
4.391,0.6047635503706987
4.3915,0.6646197982082722
4.392,0.68292394441887
4.3925,0.6131977450484607
4.393,0.45831110220475896
4.3935,0.2462246661858612
4.394,0.037152762248047914
4.3945,-0.1408850040859017
4.3950000000000005,-0.2949622243614633
4.3955,-0.4300786096309484
4.396,-0.4916284693401
4.3965000000000005,-0.6459355648306521
4.397,-0.4929007757668103
4.3975,-0.36462994290958417
4.398,-0.12228051248474264
4.3985,0.08071407916176149
4.399,0.25133088880329285
4.3995,0.4759377051430107
4.4,0.4992955772098976
4.4005,0.5531582673297465
4.401,0.521938113800858
4.4015,0.3969771782981646
4.402,0.18168945875747053
4.4025,0.05875824065419746
4.4030000000000005,-0.18601236687597103
4.4035,-0.3629704178775366
4.404,-0.5418906596390718
4.4045000000000005,-0.6223560019714266
4.405,-0.676989594008913
4.4055,-0.6689726343458173
4.406,-0.5039463625519539
4.4065,-0.3588410226075993
4.407,-0.10052379806021
4.4075,0.0006974914810006505
4.408,0.1828754095683746
4.4085,0.2414532464181267
4.409,0.2994201255585251
4.4095,0.2304147467676401
4.41,0.18567797418898474
4.4105,-0.007479563689753763
4.4110000000000005,-0.16795763656347953
4.4115,-0.42936369086624004
4.412,-0.6813732868188546
4.4125000000000005,-0.64716786471527
4.413,-0.6322605472002797
4.4135,-0.704168861488077
4.414,-0.49284253852773524
4.4145,-0.3893338438265327
4.415,-0.15063015075426187
4.4155,0.07722149622643072
4.416,0.2793851263173301
4.4165,0.4732954565907804
4.417,0.5353376466008339
4.4175,0.6822728928443262
4.418,0.6558926012818386
4.4185,0.5894428358452088
4.4190000000000005,0.4024131682394994
4.4195,0.24585993104724424
4.42,0.15262103669794208
4.4205,-0.07045013664055472
4.421,-0.2422817565561254
4.4215,-0.2752802219013004
4.422,-0.2695245124097176
4.4225,-0.12128079511188913
4.423,-0.07034577284203666
4.4235,0.18344104257741203
4.424,0.3368199958325685
4.4245,0.35349441854644464
4.425,0.6354026371236221
4.4255,0.6499296011407769
4.426,0.6262871981040523
4.4265,0.5914435675512468
4.4270000000000005,0.46234547663826087
4.4275,0.3765306330750883
